"geo_accession"	"age"	"exclusion markers"	"genetic background"	"phenotype markers"	"separation method"	"Sex"	"NA"	"title"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"characteristics_ch1.3"	"characteristics_ch1.4"	"characteristics_ch1.5"	"treatment_protocol_ch1"	"molecule_ch1"	"extract_protocol_ch1"	"label_ch1"	"label_protocol_ch1"	"taxid_ch1"	"hyb_protocol"	"scan_protocol"	"description"	"data_processing"	"platform_id"	"contact_name"	"contact_laboratory"	"contact_department"	"contact_institute"	"contact_address"	"contact_city"	"contact_state"	"contact_zip/postal_code"	"contact_country"	"supplementary_file"	"data_row_count"	"relation"	"relation.1"	"relation.2"	"relation.3"	"relation.4"	"age:ch1"	"exclusion markers:ch1"	"genetic background:ch1"	"phenotype markers:ch1"	"separation method:ch1"	"Sex:ch1"
"GSM920622"	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3- CD24lo"	"dissection/trimming"	"male"	""	"Tgd.vg1+vd6-24alo.Th#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg1.1+ Vd6.3- CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	""	"total RNA"	"Glass Tissue Grinder  CD8 Dynal Magnetic Bead Depletion  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg1+vd6-24alo.Th#1, Thymus TCRgammadelta Vg1.1+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920622/suppl/GSM920622_EA07068_108084_MoGene_MATTGD.VG1+.TH.B6_1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3- CD24lo"	"dissection/trimming"	"male"
"GSM920623"	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3- CD24lo"	"dissection/trimming"	"male"	""	"Tgd.vg1+vd6-24alo.Th#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg1.1+ Vd6.3- CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	""	"total RNA"	"Glass Tissue Grinder  CD8 Dynal Magnetic Bead Depletion  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg1+vd6-24alo.Th#2, Thymus TCRgammadelta Vg1.1+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920623/suppl/GSM920623_EA07068_108085_MoGene_MATTGD.VG1+.TH.B6_2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3- CD24lo"	"dissection/trimming"	"male"
"GSM920624"	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"	""	"Tgd.vg1+vd6+24alo.Th#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	""	"total RNA"	"Glass Tissue Grinder  CD8 Dynal Magnetic Bead Depletion  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg1+vd6+24alo.Th#1, Thymus TCRgammadelta Vg1.1+ Vd6.3+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920624/suppl/GSM920624_EA07068_108086_MoGene_MATTGD.VG1+VD6+.TH.B6_1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"
"GSM920625"	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"	""	"Tgd.vg1+vd6+24alo.Th#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	""	"total RNA"	"Glass Tissue Grinder  CD8 Dynal Magnetic Bead Depletion  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg1+vd6+24alo.Th#2, Thymus TCRgammadelta Vg1.1+ Vd6.3+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920625/suppl/GSM920625_EA07068_108087_MoGene_MATTGD.VG1+VD6+.TH.B6_2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"
"GSM920626"	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"	""	"Tgd.vg1+vd6+24alo.Th#3"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	""	"total RNA"	"Glass Tissue Grinder  CD8 Dynal Magnetic Bead Depletion  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg1+vd6+24alo.Th#3, Thymus TCRgammadelta Vg1.1+ Vd6.3+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920626/suppl/GSM920626_EA07068_108088_MoGene_MATTGD.VG1+VD6+.TH.B6_3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	NA	"C57BL/6J"	"TCRd+ Vg1.1+ Vd6.3+ CD24lo"	"dissection/trimming"	"male"
"GSM920627"	"6 weeks"	"CD8-"	"C57BL/6J"	"TCRd+ Vg2+ CD24lo"	"dissection/trimming"	"male"	NA	"Tgd.vg2+24alo.Th#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD8-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg2+ CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass Tissue Grinder  CD24-biotin Anti-biotin Magnetic Depletion"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg2+24alo.Th#1, Thymus TCRgammadelta Vg2+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920627/suppl/GSM920627_EA07068_114326_MOGENE-1_0-ST-V1_MATTGD.VG2+.TH_1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"CD8-"	"C57BL/6J"	"TCRd+ Vg2+ CD24lo"	"dissection/trimming"	"male"
"GSM920628"	"6 weeks"	"CD8-"	"C57BL/6J"	"TCRd+ Vg2+ CD24lo"	"dissection/trimming"	"male"	NA	"Tgd.vg2+24alo.Th#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD8-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg2+ CD24lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass Tissue Grinder  CD24-biotin Anti-Biotin Magnetic Depletion"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg2+24alo.Th#2, Thymus TCRgammadelta Vg2+ CD24lo"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920628/suppl/GSM920628_EA07068_114327_MOGENE-1_0-ST-V1_MATTGD.VG2+.TH_2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"CD8-"	"C57BL/6J"	"TCRd+ Vg2+ CD24lo"	"dissection/trimming"	"male"
"GSM920629"	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"	NA	"Tgd.vg3+24ahi.e17.Th#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 17 days"	"exclusion markers: CD4- CD8- NK1.1-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg3+ CD24hi"	"separation method: dissection/trimming"	"Sex: both (pooled)"	""	"total RNA"	"Glass Tissue Grinder  ACK Lysis Buffer  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg3+24ahi.e17.Th#1, Thymus B6 E17 TCRgammadelta Vg3+ CD24hi"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920629/suppl/GSM920629_EA07068_140223_MOGENE-1_0-ST-V1_TGD.VG3+24AHI.E17.TH_1.CEL.gz"	"24922"	""	""	""	""	""	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"
"GSM920630"	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"	NA	"Tgd.vg3+24ahi.e17.Th#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 17 days"	"exclusion markers: CD4- CD8- NK1.1-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg3+ CD24hi"	"separation method: dissection/trimming"	"Sex: both (pooled)"	""	"total RNA"	"Glass Tissue Grinder  ACK Lysis Buffer  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg3+24ahi.e17.Th#2, Thymus B6 E17 TCRgammadelta Vg3+ CD24hi"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920630/suppl/GSM920630_EA07068_140224_MOGENE-1_0-ST-V1_TGD.VG3+24AHI.E17.TH_2.CEL.gz"	"24922"	""	""	""	""	""	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"
"GSM920631"	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"	NA	"Tgd.vg3+24ahi.e17.Th#3"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 17 days"	"exclusion markers: CD4- CD8- NK1.1-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg3+ CD24hi"	"separation method: dissection/trimming"	"Sex: both (pooled)"	""	"total RNA"	"Glass Tissue Grinder  ACK Lysis Buffer  Flow Sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg3+24ahi.e17.Th#3, Thymus B6 E17 TCRgammadelta Vg3+ CD24hi"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920631/suppl/GSM920631_EA07068_140225_MOGENE-1_0-ST-V1_TGD.VG3+24AHI.E17.TH_3.CEL.gz"	"24922"	""	""	""	""	""	"17 days"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg3+ CD24hi"	"dissection/trimming"	"both (pooled)"
"GSM920632"	"5 weeks"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg5+ CD24hi"	"dissection/trimming"	"male"	NA	"Tgd.vg5+24ahi.Th#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 5 weeks"	"exclusion markers: CD4- CD8- NK1.1-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg5+ CD24hi"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass Tissue Grinder  ACK Lysis Buffer  TCRd Isolation Kit"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg5+24ahi.Th#1, Thymus TCRgammadelta Vg5+ CD24hi"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920632/suppl/GSM920632_EA07068_142881_MOGENE-1_0-ST-V1_TGD.VG5+24AHI.TH_1.CEL.gz"	"24922"	""	""	""	""	""	"5 weeks"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg5+ CD24hi"	"dissection/trimming"	"male"
"GSM920633"	"5 weeks"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg5+ CD24hi"	"dissection/trimming"	"male"	NA	"Tgd.vg5+24ahi.Th#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 5 weeks"	"exclusion markers: CD4- CD8- NK1.1-"	"genetic background: C57BL/6J"	"phenotype markers: TCRd+ Vg5+ CD24hi"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass Tissue Grinder  ACK Lysis Buffer  TCRd isolation kit"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"Tgd.vg5+24ahi.Th#2, Thymus TCRgammadelta Vg5+ CD24hi"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920633/suppl/GSM920633_EA07068_142882_MOGENE-1_0-ST-V1_TGD.VG5+24AHI.TH_2.CEL.gz"	"24922"	""	""	""	""	""	"5 weeks"	"CD4- CD8- NK1.1-"	"C57BL/6J"	"TCRd+ Vg5+ CD24hi"	"dissection/trimming"	"male"
"GSM920634"	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.12hr.LisOva#1"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J (B6.SJL)"	"phenotype markers: CD8+ CD45.2+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing, dissection/trimming  Dynal CD8 negative isolation, FACSaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.12hr.LisOva#1, Mice were infected with Lm-Ova. 24 hours later 1e6 OT1 cells were transferred.  12 hour post-transfer time point."	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920634/suppl/GSM920634_EA07068_130429_MOGENE-1_0-ST-V1_T.8EFF.SP.OT1.12HR.LISOVA_1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"
"GSM920635"	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.12hr.LisOva#2"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J (B6.SJL)"	"phenotype markers: CD8+ CD45.2+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing, dissection/trimming  Dynal CD8 negative isolation,  iCyt Reflection sorter"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.12hr.LisOva#2, B6.SJL (CD45.1) mice were infected with 5x10e3 CFU Lm-Ova. 24 hours later 1x10e6 CD45.2 OT1 T cells were transferred into infected recipient mice.  OT1 cells were isolated 12 hours post-transfer."	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920635/suppl/GSM920635_EA07068_142671_MOGENE-1_0-ST-V1_T.8EFF.SP.OT1.12HR.LISOVA_2_N2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"
"GSM920636"	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.12hr.LisOva#3"	"Public on Apr 21 2012"	"Apr 20 2012"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J (B6.SJL)"	"phenotype markers: CD8+ CD45.2+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing, dissection/trimming  Dynal CD8 negative isolation,  iCyt Reflection sorter"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.12hr.LisOva#3, B6.SJL (CD45.1) mice were infected with 5x10e3 CFU Lm-Ova. 24 hours later 1x10e6 CD45.2 OT1 T cells were transferred into infected recipient mice.  OT1 cells were isolated 12 hours post-transfer."	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM920nnn/GSM920636/suppl/GSM920636_EA07068_147716_MOGENE-1_0-ST-V1_T.8EFF.SP.OT1.12HR.LISOVA_3_2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J (B6.SJL)"	"CD8+ CD45.2+"	"dissection/trimming"	"male"
