GeneSymbol	VPK1	VPK2	VPK3	VPK4	WT1	WT2	WT3	WT4
Crcp	9.169205762	9.326190619	9.456630863	9.305257541	9.264014521	9.335308425	9.372395715	9.337807052
Prkrip1	8.172182597	8.401314661	8.424864696	8.171019127	8.21616768	8.473951456	8.369687719	8.161053271
4933434E20Rik	8.083701068	8.088957447	8.088204817	7.912744901	8.071237874	8.1190528	7.825767926	8.099582994
Carf	7.242818616	7.151795702	6.986880947	7.348620781	7.234795187	7.051158758	7.192409309	7.316612234
Camta1	7.181381848	7.302113639	7.431361733	7.407391403	7.215760507	7.43947724	7.347313037	7.3713435
Spib	6.419512241	6.545363836	6.224651938	6.183033169	6.162902938	6.182002646	6.738703908	6.135241058
Sfmbt2	6.357266526	6.527522122	6.515460015	6.6607204	6.641267271	6.321669805	6.526633544	6.506405393
S100a5	5.61618492	5.924230804	6.020206314	5.883473417	5.831771699	6.016251161	5.849799512	5.848649302
Cenpt	9.293589214	9.255726595	9.08772376	8.773222419	9.149774143	9.201118942	9.080844695	9.089772184
Slc25a42	6.790754182	6.944291662	6.475772689	6.550509975	6.730009022	6.698793739	6.796757566	6.659500174
Ube2f	10.75869935	10.74613877	10.78078457	10.58191144	10.6330512	10.79315657	10.58808362	10.80909611
NA	5.723433949	5.766996757	5.95102439	5.923110108	5.937334806	5.471258464	5.88773629	6.020697472
Ubac2	9.875234838	9.92651697	9.868576963	9.931498186	9.844841171	9.935276348	9.942094435	9.84535299
Strip1	10.68222105	10.74448417	10.82838839	10.57273548	10.61169723	10.77570723	10.62267765	10.78125536
Eif2b2	10.11537287	10.10616084	10.21427362	10.06117453	9.934333095	10.16236008	10.31053126	10.1139756
NA	5.61618492	5.85028171	5.740755467	5.796472916	5.937334806	5.716292434	5.720228359	5.668797678
Smad7	8.182233664	8.146088983	8.213083149	8.379552456	8.234406275	8.241332354	8.330127943	8.161053271
Mccc2	7.329840632	7.734509181	7.275558551	7.318221373	7.529689251	7.456170458	7.418395617	7.362378339
6330549D23Rik	6.057239212	5.958505048	6.020206314	5.695118555	5.999977225	5.805042579	5.923701193	5.989335813
NA	5.995311126	6.022700756	6.083804601	6.183033169	5.937334806	6.016251161	6.136821603	6.135241058
Calr3	5.891819893	5.766996757	5.740755467	5.748011487	5.831771699	5.762331501	5.849799512	5.765547541
Tax1bp3	9.120921565	9.241679026	9.208693056	9.310186237	9.203458327	9.031735382	9.435339474	9.138411209
NA	5.723433949	5.810013484	5.688470549	5.841415307	5.903897585	5.762331501	5.720228359	5.719279814
Pibf1	7.887848746	7.788250359	7.603485699	8.050852468	7.88640355	7.785627469	7.739921512	7.897002305
Mir6236	6.335628821	6.630457198	6.5723724	6.360610174	6.187274651	6.40469219	6.753489607	6.450152405
Gm4950	6.057239212	5.766996757	5.874681947	5.883473417	5.868794088	5.985037623	5.849799512	5.848649302
NA	5.770019466	5.549920506	5.833097001	5.841415307	5.750566437	5.84502656	5.669666496	5.808469347
Il3ra	9.027473671	8.817570018	9.003971842	8.964016287	8.828442792	8.83339694	9.228105389	8.944640798
Kif17	6.378444083	6.613953593	6.495801433	6.72862923	6.234131489	6.443783123	6.904981753	6.487984985
Rnf223	5.853686361	5.888242905	5.688470549	5.748011487	5.656053206	5.61031437	5.849799512	6.050861634
Ctdnep1	11.39953481	11.53787729	11.42292153	11.2796033	11.31528755	11.46721162	11.48837619	11.41245385
NA	5.770019466	5.766996757	5.986396476	5.883473417	5.903897585	6.016251161	5.669666496	5.719279814
NA	5.891819893	5.85028171	6.224651938	5.923110108	5.750566437	5.91845869	6.238080721	6.020697472
Laptm4a	10.96500659	10.87724459	11.26757494	11.31792707	11.09668552	10.89584122	11.35562724	11.02998495
Mkln1	10.48620801	10.41792899	10.40919439	10.55213283	10.5302721	10.42511583	10.41084763	10.46754788
NA	6.026878477	6.022700756	5.95102439	5.748011487	5.903897585	6.016251161	5.990700364	5.808469347
Cenpp	7.202187832	7.273412998	7.074549684	7.20027201	7.32599611	7.106608423	7.118319348	7.147745892
Ccz1	10.56405505	10.56487932	10.70173721	10.55731117	10.63643867	10.64726321	10.44584618	10.61815573
Proser1	10.05865262	9.98097563	9.843945544	9.837495743	9.786515338	10.10759006	9.883189942	9.981731186
NA	6.939412633	6.944291662	6.835115927	7.131081921	6.961936338	6.894248444	7.051181379	7.001644537
Pdxp	7.083320451	7.193623354	6.743456478	6.360610174	6.864349603	7.084720263	6.693179078	6.808359197
Rnf215	8.062041155	8.110003834	8.024288839	8.115083859	7.926524501	8.077552983	8.247509485	8.089069804
Trmt13	7.384800574	7.26370386	7.285857591	7.328432972	7.352160105	7.25013526	7.242829733	7.3713435
Bhlha15	6.586666259	6.931681966	6.495801433	6.288519592	6.475593813	6.800558318	6.526633544	6.64349584
NA	6.459001502	6.214517339	6.369404227	6.625181766	6.439154629	6.254432745	6.579275809	6.349018945
NA	6.267679846	6.453021078	6.170979874	5.996441412	6.234131489	6.182002646	6.284811999	6.305521273
NA	8.534753707	8.808042167	8.873249966	8.957736163	8.822473972	8.635195165	8.925485752	8.757013079
Il10ra	11.21223618	11.23331844	11.38192752	11.15265188	11.33157037	11.17769449	11.23434101	11.27664402
BC031181	9.742442156	9.92943518	10.03447213	9.771231462	9.758776627	9.942409145	9.858935892	9.970494738
G2e3	9.515991603	9.542013217	9.380939547	9.56429036	9.711322138	9.421674874	9.397905485	9.499198897
Spry2	7.437564528	7.393481812	7.336168865	7.445170128	7.225312893	7.41403755	7.356410674	7.554655773
Rps19-ps1	7.393741869	7.462282637	7.275558551	7.255216663	7.308258889	7.149283361	7.641010911	7.189512329
NA	5.672602719	5.47379457	5.833097001	5.883473417	5.831771699	5.716292434	5.669666496	5.765547541
NA	12.94795036	13.59114136	13.38729993	13.43285168	12.70947264	12.88945952	14.1056569	13.44382935
NA	6.776274696	6.709540118	6.5723724	6.550509975	6.785593483	6.636332935	6.693179078	6.430709958
Map4	12.10476318	11.96816169	11.97089357	12.01899865	12.03634166	12.08075959	11.98766897	11.98929152
Sptlc1	9.958369932	9.917726664	9.907130548	9.948952815	9.89948366	9.950922094	9.818629504	10.02310344
Lactb	9.747461694	9.790272663	9.827287122	9.776575301	9.890992681	9.721345865	9.710932535	9.777642147
Usp21	9.535480553	9.501366758	9.553070794	9.56016253	9.43949451	9.413474068	9.772298279	9.451444431
Lmln	7.060458868	6.82578981	7.074549684	6.939451278	6.950156185	7.004964085	7.051181379	6.953022861
Ppp1r32	5.853686361	5.766996757	6.020206314	5.883473417	5.792505681	5.716292434	6.052318095	5.886527829
Net1	9.98126658	10.01020997	9.955447296	9.993979817	9.98440924	10.02535412	9.813905244	10.06991453
Lcp2	12.26215509	12.33695675	12.54697771	12.40967666	12.2367501	12.4375877	12.49557034	12.42793138
Igbp1	10.09058555	10.01571171	10.19103777	10.31712552	10.15007721	9.964999381	10.3447521	10.09986757
Eif2b4	9.213494113	9.234603264	9.150828331	8.755201105	8.975465317	9.212991034	9.054311629	9.202400321
Bnip3l-ps	8.787699109	9.004227433	9.150828331	9.503243635	9.10385592	8.902616852	9.391570436	9.165833256
Cox14	8.73449676	8.83955709	9.009908013	8.825957572	8.878193652	8.707747863	8.999721282	8.776602659
Kcnk13	7.906286867	7.761643429	7.784716559	8.235320134	7.970996559	7.648981499	8.184666793	7.815896377
NA	7.607362757	7.582444101	7.80576893	7.635793451	7.610335282	7.811391747	7.477611998	7.673823897
Fbxl15	6.76161447	7.017353123	6.835115927	6.678079382	6.730009022	6.828084457	6.891974422	6.822254149
Zfp979	6.669536888	6.739704824	6.661143337	6.288519592	6.686499623	6.603754857	6.452173784	6.610786894
Cacna1f	6.439444786	6.137484169	6.299743103	5.996441412	6.029480515	6.587100946	5.923701193	6.187218916
NA	6.313504811	6.562917105	6.250353486	6.449298737	6.610071403	6.40469219	6.16323099	6.430709958
NA	6.290865735	6.110229208	6.346726284	6.470328082	6.234131489	6.230916838	6.47128573	6.236354663
NA	6.057239212	6.110229208	5.95102439	6.154639184	5.999977225	6.016251161	6.052318095	6.161612152
Gm4833	5.853686361	5.85028171	6.142886147	6.263243946	6.13784051	6.016251161	5.990700364	6.079943979
NA	5.723433949	5.888242905	5.95102439	5.841415307	5.969306914	5.666061453	5.88773629	5.808469347
Degs2	5.723433949	5.888242905	5.630427723	5.569492639	5.464865535	5.716292434	5.809557358	5.765547541
Smarcc2	12.28473775	12.25510498	12.16443448	12.2065931	12.19545207	12.34546831	12.27047303	12.12518073
Gm2981	7.811527556	7.794822194	7.932107466	7.729449219	7.85701483	7.759369918	7.712386341	7.897002305
Gm15880	6.335628821	6.527522122	6.626476949	6.6607204	6.54491493	6.230916838	6.810834145	6.450152405
Terf1	8.930443869	8.864276906	8.750801293	8.812084581	8.917901062	8.848733109	8.809532291	8.821290521
NA	5.853686361	6.022700756	5.874681947	5.796472916	5.937334806	5.985037623	5.809557358	5.765547541
Efna2	5.853686361	5.613876603	5.740755467	5.569492639	5.705364699	5.61031437	5.957953677	5.1329314
Pcdhgb6	5.891819893	5.720626023	5.95102439	5.489832899	5.831771699	5.805042579	5.720228359	5.848649302
Gm13234	6.057239212	5.613876603	5.788663838	5.923110108	5.969306914	5.882721538	5.720228359	5.808469347
Ndufv3	10.81947093	10.95082894	11.03306413	10.88837528	10.75648672	10.77091143	11.16131129	10.92921324
Capn10	8.131240813	8.205863715	8.149320988	8.026741781	8.055882437	8.045597313	8.233255085	8.140861937
Slc30a4	7.576631613	7.503544995	7.619546038	7.751891354	7.65925762	7.641775659	7.57339498	7.622973865
Gm10778	7.282213869	7.302113639	7.201081903	7.397776106	7.394643312	7.405448058	7.139930242	7.179197648
Zfp995	6.586666259	6.49092519	6.515460015	6.678079382	6.771943009	6.206787897	6.677594201	6.59406554
Efnb1	6.515581364	6.49092519	6.960653376	6.838688812	6.671621551	6.743500176	6.723727566	6.675281467
Kif19a	5.672602719	5.85028171	5.913875859	5.923110108	5.831771699	5.716292434	5.849799512	5.922437868
Supt6	11.7509993	11.70665974	11.78095014	11.80025534	11.65325737	11.92476145	11.57921461	11.89263308
Zfp369	8.105029857	7.846294902	7.840154819	8.092067632	8.126138055	7.915808505	7.942324163	7.860160946
Tob2	10.34998615	10.44263487	10.21171029	10.31223186	10.25741658	10.48003138	10.3227674	10.29259198
Pip4p1	10.39008575	10.18639294	10.2091424	10.23933942	10.22739527	10.1525556	10.420195	10.18129639
Ndufa6	9.629146046	9.804651633	9.922894555	9.879482939	9.735245151	9.672398485	10.07302732	9.784077035
Ntpcr	8.942207171	9.072027927	9.084915938	9.200294502	8.999442897	9.012823923	9.145101437	9.110453604
D430020J02Rik	8.546404672	8.30924606	8.105139746	8.050852468	8.202331451	8.505372557	8.218854478	8.171040757
Grcc10	7.76496845	7.685687006	7.784716559	7.98977362	7.699832444	7.575136871	8.159726132	7.673823897
Zfp560	6.913709495	6.969128876	7.037727954	6.744998763	6.864349603	6.993142595	6.955665463	6.822254149
Aig1	6.357266526	6.678563557	6.643943503	6.569657927	6.54491493	6.636332935	6.596275582	6.542322328
NA	5.853686361	5.958505048	5.740755467	5.695118555	5.831771699	5.805042579	5.849799512	5.848649302
Atp9a	6.357266526	5.720626023	6.346726284	6.154639184	5.999977225	5.95249566	6.54446551	6.020697472
NA	5.891819893	6.189568811	6.323516829	5.923110108	5.969306914	6.103188745	6.213808272	6.050861634
Snx1	11.79563375	11.67270801	11.78827468	11.88709123	11.84033083	11.67224155	11.93939472	11.71991584
BC065397	5.891819893	5.613876603	5.986396476	5.569492639	5.601333244	5.91845869	5.766568667	5.886527829
NA	5.891819893	6.082072066	5.788663838	5.841415307	5.903897585	5.805042579	5.923701193	5.956638439
Ap1s3	8.909621964	8.967657882	8.771954177	8.853305012	8.912295761	9.039764339	8.544760861	9.009439422
Klf8	7.071941554	7.224124234	7.062395358	7.154563548	7.084632529	7.095711701	7.051181379	7.239881727
Gfi1b	7.7237609	7.535662672	8.160151621	7.032544829	7.394643312	7.698379906	7.806428605	7.680935244
NA	5.672602719	5.613876603	5.788663838	5.841415307	5.903897585	5.666061453	5.374072538	5.886527829
NA	6.860611713	6.893051537	6.920231941	6.939451278	6.825622668	7.051158758	6.955665463	6.808359197
Ift81	6.21952288	5.991272404	6.170979874	6.337163842	6.057929571	6.254432745	6.412863019	6.020697472
Tmem87a	9.474183079	9.441228761	9.32974541	9.712959519	9.592348418	9.417580329	9.495638456	9.512833264
NA	5.475438096	5.810013484	5.688470549	5.883473417	5.937334806	5.805042579	5.473561828	5.668797678
Ggps1	9.123503851	8.823886718	9.142753368	9.226612949	9.10385592	9.142721563	8.928413466	9.199991347
Cnpy4	9.062899407	8.987465392	9.045016532	9.178885958	9.111204821	8.979810529	9.162588218	8.981626458
Plgrkt	10.24633628	10.25543313	10.40919439	10.47213825	10.37567086	10.16358096	10.54696162	10.32381862
NA	7.688445122	7.627657492	7.777626693	8.014527962	7.624494248	7.849154576	8.076789295	7.449406928
Pomgnt2	6.76161447	6.906065138	6.391580339	6.405917652	6.510815458	6.919731352	6.526633544	6.487984985
Rnd2	6.551704058	6.630457198	6.495801433	6.313145908	6.341964816	6.424423106	6.596275582	6.59406554
NA	6.533793626	6.49092519	6.391580339	6.183033169	6.278733668	6.636332935	6.307344763	6.327511404
Smndc1	10.44152896	10.52784005	10.57089635	10.42984695	10.45072051	10.55541907	10.4519351	10.48639535
NA	5.55192645	5.766996757	5.874681947	5.796472916	5.868794088	5.471258464	5.957953677	5.668797678
Gm20337	5.770019466	5.670030738	5.986396476	5.841415307	5.792505681	5.805042579	5.923701193	5.719279814
Scnm1	9.164199218	8.987465392	9.098900267	8.941913976	8.948342926	9.004641791	9.230475338	8.964675062
NA	6.805058046	6.372784461	6.475772689	6.695177876	6.671621551	6.728789266	6.490056775	6.430709958
Ero1b	9.689520807	9.716138717	9.581181412	9.742390668	9.812230694	9.653387347	9.610951752	9.680947626
NA	8.437925184	8.220417422	8.279037715	8.430619139	8.188357343	8.449919088	8.343438275	8.348432382
Tmem203	7.222662967	7.26370386	7.403516744	7.276558436	7.394643312	7.11741223	7.328926608	7.35335174
4632404H12Rik	7.282213869	7.273412998	7.098512293	7.255216663	6.973604817	7.220699747	7.242829733	7.482682033
Fam110a	9.531603863	9.543920363	9.528530225	9.360939919	9.365732073	9.475837568	9.685288624	9.387312485
Creb3l1	8.141589116	8.253800483	8.288915365	7.964570007	7.88640355	8.413086747	8.303123906	8.062434935
B230307C23Rik	7.048870251	7.283050243	7.431361733	7.082775369	7.272045426	7.259800365	7.161180788	7.229963814
4930513N10Rik	6.533793626	6.50938013	6.020206314	6.183033169	6.36216677	6.38457212	6.16323099	6.469238847
Dennd1a	9.988347717	9.783835572	9.815510363	10.01823223	9.872421826	9.888769586	10.123511	9.74996801
NA	5.962397908	5.720626023	5.833097001	5.923110108	5.705364699	5.91845869	5.990700364	5.765547541
Zfr2	5.927970098	6.163909605	6.170979874	5.883473417	5.999977225	5.882721538	6.238080721	6.079943979
D130040H23Rik	5.770019466	5.958505048	5.740755467	5.796472916	5.792505681	5.91845869	5.809557358	5.808469347
Ska3	9.211069246	9.287978554	9.015819634	8.919464204	9.137832486	9.16000152	9.013565536	9.113017891
Cd300ld3	5.995311126	5.888242905	5.874681947	6.183033169	6.187274651	5.84502656	6.022109018	5.808469347
Emd	11.13401757	11.08695476	11.2205703	11.09899336	11.00599132	11.21406461	11.21598039	11.06602971
Hexdc	7.688445122	7.706825167	7.770499967	7.368503317	7.706478897	7.33464393	7.812905331	7.622973865
Slc25a19	8.696731379	8.595343582	8.433774847	8.448740498	8.535132894	8.670206236	8.517696012	8.502041925
Iscu	10.44255993	10.45179145	10.62678354	10.43435757	10.41664307	10.41592697	10.59176444	10.5631552
Galt	8.81996897	8.762716515	8.830235905	8.614236592	8.67448343	8.857856262	8.815875941	8.644166909
Snw1	9.876762309	9.916256377	9.776121988	9.98938664	9.83749435	9.966399565	9.852807945	9.936249214
Mrpl44	9.206207162	9.389114415	9.390054428	9.226612949	9.298728313	9.358994979	9.299810486	9.295581774
Dap	11.7534925	11.76493165	12.02441487	11.96588452	11.74434295	11.73717953	12.12508262	11.84387703
A930037H05Rik	6.086509873	6.110229208	5.874681947	5.695118555	5.999977225	5.882721538	6.16323099	5.808469347
Slc25a18	5.770019466	5.810013484	5.986396476	6.313145908	5.868794088	5.91845869	5.88773629	6.212116767
Nucb1	13.04000124	13.22503693	13.19161964	12.9948606	12.90322595	13.21844363	13.18201915	13.10475739
Itgb3bp	6.497054536	6.613953593	6.391580339	6.838688812	6.457532903	6.603754857	6.629513138	6.64349584
Elmod2	9.016394478	8.956214771	8.961713524	9.351410008	9.175700383	8.971436617	9.059657763	9.066142559
Gab1	7.850216681	7.393481812	7.719545901	8.224805908	8.019380744	7.388100034	8.103239823	7.763498231
Klk1b9	7.402623111	7.590085504	7.880315369	7.188996609	7.317157532	7.456170458	7.799921194	7.482682033
Mef2a	11.8610616	11.60550142	11.8846848	12.36757537	12.02217411	11.84223006	11.98102108	12.02736277
Foxred1	9.298164164	9.188959896	9.284012204	9.092765796	9.191957821	9.130249781	9.249295125	9.268257884
Spag4	5.927970098	6.110229208	5.833097001	5.796472916	5.792505681	6.075220465	5.990700364	5.765547541
1810010H24Rik	5.672602719	5.549920506	5.874681947	5.923110108	5.792505681	5.666061453	5.809557358	5.848649302
Alkbh5	11.78754673	11.68655705	11.36011792	11.52126841	11.70779143	11.60962208	11.47149972	11.55406244
Eif4enif1	11.05333687	11.00917492	11.06321846	10.9713916	10.93143636	11.14903227	11.00519309	10.97697746
Prpf4b	10.74372486	10.60919685	10.57189574	10.68580436	10.78423589	10.65855929	10.42639306	10.68922611
Dtnbp1	10.20682655	10.43956971	10.37753213	9.987852318	10.15717296	10.31737691	10.22894877	10.3060578
Gm18762	6.459001502	6.137484169	6.142886147	6.154639184	6.278733668	6.40469219	6.136821603	6.135241058
Gm29257	6.114789183	6.110229208	6.142886147	6.288519592	6.029480515	6.364043079	6.16323099	6.020697472
Baz1b	12.37223177	12.38870031	12.24147615	12.41908909	12.46741562	12.45910613	12.13803623	12.37331781
Tmem221	5.770019466	5.958505048	6.020206314	5.923110108	6.029480515	5.882721538	5.923701193	5.886527829
Tatdn1	7.282213869	7.320902927	7.619546038	7.255216663	7.308258889	7.33464393	7.427018283	7.474440759
NA	5.891819893	6.308109139	6.198213265	6.313145908	5.999977225	6.206787897	6.307344763	6.187218916
NA	6.790754182	6.545363836	6.661143337	6.6607204	6.510815458	6.535568729	6.824745595	6.808359197
Map7d1	12.31824312	12.30140029	12.21965326	12.15426643	12.07053778	12.44086115	12.26731326	12.16017885
NA	6.114789183	6.110229208	5.95102439	5.996441412	6.057929571	6.206787897	5.849799512	5.989335813
NA	11.42738867	11.46692586	11.5151383	11.35406944	11.36614654	11.35101243	11.57085006	11.44170655
Afg1l	7.512982428	7.41101937	7.562478978	7.378333201	7.475728013	7.259800365	7.565668782	7.515148301
Polr3f	9.215914883	8.967657882	9.177420644	9.075481718	9.098935602	9.224765552	8.931335189	9.143436261
1700030C10Rik	6.114789183	6.214517339	6.113856773	5.883473417	5.831771699	5.95249566	6.188874709	6.349018945
Spata2	9.945328655	9.850029639	9.889588297	9.738744552	9.852150661	9.88433151	9.861990105	9.806375075
Cdc20	11.05198696	11.16323155	10.91125169	10.66196756	11.00795377	11.01891535	10.88286657	10.88206081
Trmt61b	6.669536888	6.797787843	6.759238042	6.550509975	6.625778023	6.854988961	6.47128573	6.765666531
Uqcrh	10.49517869	10.48090627	10.59665785	10.61605832	10.426462	10.51678636	10.81914798	10.34680225
Gm50045	5.962397908	6.308109139	6.083804601	6.125297447	6.211003366	6.182002646	5.809557358	6.283020013
Ccdc80	7.463180475	7.453874816	7.72694238	8.165525148	7.686441475	7.288371928	8.261620692	7.577814905
