GeneSymbol	MC38_KO1	MC38_KO2	MC38_KO3	MC38_WT1	MC38_WT2	MC38_WT3
Snord104	7.381021641	7.554652215	7.391620035	7.500611461	7.326980888	7.490013067
Krtcap3	7.257152749	7.134768815	7.241653338	7.168969561	7.291353494	7.184468972
Pcdhgc3	7.316540168	7.396519706	7.476997148	7.465257187	7.385277649	7.304800207
Opn3	7.323938134	7.364978798	7.492909756	7.455503283	7.414462618	7.286531661
Clcn2	7.176808266	7.206797612	7.249769195	7.246668889	7.216679543	7.173707959
Zfp867	7.287972938	7.406585005	7.291851536	7.35703668	7.238424613	7.353158082
Pde12	9.517879059	9.494511047	9.459245406	9.459239336	9.482607348	9.517872989
Ifrd2	8.036472672	8.099468903	8.096625559	8.123803882	8.060807651	8.063650995
Zfp85	7.403153379	7.3490188	7.346372614	7.333705371	7.387839951	7.390486136
Dhx29	9.684999587	9.802668821	9.847556273	9.866701535	9.749032301	9.704144848
Dcps	9.055672402	9.185070572	9.121815616	9.190140232	9.060742061	9.123997018
Rab11b	12.14064928	12.05047815	12.06505248	12.03280055	12.12297168	12.10839735
Cox8a	12.07559377	12.08166414	12.1846238	12.14909341	12.14302305	12.04006338
Usp19	11.99299842	11.97058376	11.98779727	11.97726021	11.99967487	11.98246135
Rab10	12.08181424	11.98958151	11.99403011	11.96478577	12.0570185	12.0525699
Stat5b	11.881727	11.78578399	11.86437084	11.80337266	11.89931567	11.82072881
Rpsa	11.84041558	11.9726375	11.87716219	11.95614205	11.82392013	11.91939544
Top2b	11.24130927	11.20073418	11.25156895	11.22387428	11.26444936	11.2136146
Tnrc18	11.13972457	11.21237104	11.08270121	11.15384479	11.08119831	11.21086815
Golga4	10.92650426	11.00751105	10.95211049	10.99445337	10.91344659	10.96884715
Vti1b	11.01313214	11.08435117	11.05106763	11.08293027	11.01171125	11.04499479
Ubn1	10.93969551	10.7620957	10.75742047	10.69675904	10.87435885	10.87903408
Rps8	10.90340585	10.9928986	10.92121942	10.97175326	10.8822605	10.95393968
Ppm1g	10.86218464	10.75750217	10.79702551	10.75214385	10.85682631	10.81730298
P2rx7	10.74674735	10.76901943	10.88404325	10.85562521	10.83335313	10.7183293
Gtf2b	10.52684679	10.56007543	10.53392077	10.55697738	10.52374874	10.5499034
Mbd3	10.43524293	10.30145276	10.42868549	10.33817906	10.47196923	10.3447365
Tmub2	10.43787253	10.50551464	10.42666431	10.47215218	10.40451007	10.4833604
Ndufa1	10.27464383	10.42769472	10.32912641	10.40960596	10.25655507	10.35512338
Mrpl17	10.10472422	10.14518554	10.25001191	10.23137538	10.19091406	10.08608769
Gm4294	9.973249303	10.08591513	10.04071149	10.09657807	9.983912241	10.02911588
Drap1	9.991897206	10.09280291	9.90143294	10.00335734	9.902451635	10.0938216
Purb	9.899005346	9.827845628	9.573235372	9.641009249	9.712168967	9.966779223
Eml3	9.827658131	9.723275942	9.760555922	9.710001153	9.814383343	9.777103363
Zxdc	9.792855842	9.733059374	9.847243688	9.792924722	9.85272119	9.738536876
Trnau1ap	9.590703637	9.659243705	9.693627343	9.70051209	9.631972022	9.597588384
Oma1	9.473567947	9.495718027	9.574604979	9.558890022	9.536739943	9.45785299
Cdc42ep3	9.346202894	9.399560496	9.277658905	9.341384692	9.288027089	9.409928681
Desi1	9.166274715	9.32220575	9.14949021	9.254419711	9.098488676	9.271204216
Mri1	9.065903831	9.008667015	8.965337771	8.965186619	9.022423435	9.065752679
Tmtc3	9.041005385	9.056274589	8.987324266	9.020619041	9.005349837	9.07430016
Tcta	8.971841108	8.995009632	9.090200933	9.069970953	9.046802429	8.951611128
Aars2	8.940764623	8.74958957	8.774555765	8.707390885	8.898565938	8.873599743
Yars2	8.943021549	9.022687596	8.87703016	8.956514505	8.876848457	9.022505894
Acaa1b	8.81584757	8.86380154	8.816419398	8.843721491	8.79576752	8.843149663
AI597479	8.810151553	8.744366082	8.788922143	8.747235362	8.813020834	8.768464773
Ascc1	8.839581973	8.919084569	8.925689937	8.953504875	8.874002278	8.86739691
Ring1	8.836224923	8.825881023	8.851078449	8.834706827	8.845050728	8.819853302
Pde7a	8.632109033	8.721279968	8.598749436	8.664811754	8.575640819	8.698171352
Bbc3	8.456888537	8.491539055	8.375466181	8.422784572	8.388134054	8.504206928
Mrps18b	8.458242987	8.481392757	8.536357632	8.530796336	8.507646565	8.45268169
Tatdn3	8.355473332	8.37886	8.294786895	8.335589545	8.312202877	8.396275982
Kif3c	8.385514853	8.526207599	8.418148498	8.496113944	8.355421199	8.4634803
Adamts1	8.406475136	8.221546012	8.490548262	8.343678378	8.528607502	8.259605252
Aven	8.41313743	8.442162779	8.548592381	8.526784973	8.497759624	8.391330022
Oxnad1	8.163403973	8.066863839	8.126808326	8.067885459	8.164425593	8.104481106
Hexim1	8.144221492	8.021557867	7.968934819	7.950898893	8.073562518	8.126185566
Dzip3	8.107821791	8.06045223	8.075413744	8.060361637	8.107731198	8.092769684
Gng11	8.077144859	8.150255401	8.194837482	8.20718487	8.134074328	8.089492247
A930007A09Rik	7.946222009	7.775360156	8.107201875	7.941215867	8.112077719	7.780236001
Tmem143	7.825532704	7.526321569	7.720915013	7.559334522	7.858545657	7.663952214
Fbln1	7.648033489	7.71068125	7.65694589	7.689883435	7.627235674	7.680971034
Cenpe	7.653502416	7.903376346	7.940726121	8.006337734	7.756463805	7.719114029
Wdr76	7.562217657	7.480022479	7.486918078	7.464819604	7.547014782	7.540119183
Sytl3	7.445665314	7.434014171	7.066223906	7.197823036	7.20947418	7.577264445
D3Ertd751e	7.384252147	7.471425444	7.346934979	7.425203869	7.338030571	7.462521036
Mir684-1	7.336930267	7.493693395	7.33858338	7.453400406	7.296637278	7.451747293
Gm36738	7.289282078	7.363957933	7.324881299	7.368455154	7.2937793	7.332855933
Gm30671	7.239399036	7.404997255	7.238859551	7.346436638	7.180838418	7.346976123
Gm2808	7.370240617	7.247826874	7.384514246	7.295415231	7.417828975	7.281141602
Npr2	7.208805304	7.240053914	7.30049244	7.298538582	7.267289972	7.206851446
Gm6652	7.107389572	7.183384889	7.197704152	7.212942041	7.136946725	7.122627461
Proser2	7.095510474	7.08519772	7.263623222	7.209759852	7.220072606	7.041647104
Gm6159	7.10653782	7.226733695	7.234292079	7.268357793	7.148161918	7.140603534
Dock7	10.62990237	10.75049058	10.85792728	10.86491563	10.74432742	10.63689072
E430018J23Rik	7.487933871	7.461501706	7.457903975	7.455206683	7.481638848	7.485236579
Ube2d-ps	8.282834731	8.457414363	8.38133628	8.461949501	8.287369869	8.363447953
Vrk2	10.29104433	10.23883873	10.18260941	10.18143404	10.23363964	10.28986896
Usp48	10.30628641	10.22373332	10.27695581	10.23480778	10.31736087	10.26413839
Klhl33	7.521158778	7.346343407	7.200078995	7.19533463	7.370150002	7.516414414
Atp6v0c	14.67995733	14.65187151	14.62082538	14.61994609	14.64803191	14.67907805
Timp1	9.548293021	9.538457935	9.589924431	9.5662998	9.576134886	9.52466839
Nek8	7.877834318	8.083918895	8.049230605	8.129717679	7.923633103	7.958321392
Grb10	7.765356519	7.813180015	7.834898439	7.847174625	7.799351129	7.777632705
Bsn	7.547637846	7.440967177	7.486024114	7.437877376	7.544548045	7.499491108
Gm5837	7.407248143	7.425264881	7.452081211	7.453251986	7.435235248	7.408418918
Gm13378	7.277997811	7.36451989	7.199991632	7.292083562	7.205561483	7.370089741
Gm15772	8.256297632	8.534319032	8.423005262	8.548316296	8.270294896	8.381608666
Ift20	9.648239485	9.672689458	9.5925904	9.631122225	9.606672252	9.686771309
Cfl2	8.490156323	8.555223102	8.531092744	8.564410339	8.499343561	8.523473918
Tmem203	8.378547201	8.243820928	8.344389141	8.262297825	8.397024099	8.296455885
Txlna	11.08044271	11.01137912	11.06034503	11.01848704	11.08755063	11.03858473
Senp5	9.759356635	9.789757715	9.757352838	9.781470699	9.751069619	9.783474496
B3gnt9	7.342772153	7.192116026	7.306758037	7.213344806	7.364000933	7.249358922
Maged2	7.939305865	7.977850099	7.944301597	7.963942895	7.925398661	7.958947163
Tubgcp4	9.99154361	9.893365264	9.878399024	9.84797067	9.946149016	9.961115255
Rnf113a2	9.007703943	9.020016667	9.020048189	9.027528405	9.015215681	9.015184158
Usp2	8.96881786	8.872136619	8.864799762	8.831867089	8.92854833	8.935885187
Kmt2b	8.897175128	8.948487383	8.889312861	8.922623595	8.871311339	8.930485861
Zfp213	8.64399993	8.388384008	8.574109842	8.434052024	8.689667946	8.503942113
Slc2a9	8.281280591	8.21807393	8.120702795	8.140280726	8.203487387	8.300858522
Xylb	7.805346075	7.784727633	7.720792757	7.730994134	7.751612575	7.815547451
Fignl1	7.810237445	7.667378786	7.635476128	7.600580085	7.743438745	7.775341402
Naca	11.56738147	11.64592384	11.5416572	11.60496568	11.52642332	11.63068995
Sft2d1	10.78719524	10.87960238	10.77545078	10.84371636	10.75130922	10.85546081
Frrs1	10.71570489	10.67124005	10.62748779	10.6300296	10.67449444	10.7182467
Dnttip2	10.60889815	10.68017193	10.6866178	10.71034476	10.63907098	10.63262511
Ap5z1	10.47630858	10.35588188	10.41653409	10.35376921	10.4741959	10.4135437
Ripk2	10.33774907	10.18305806	10.23723544	10.16495141	10.31964242	10.26546505
Adamtsl4	10.45217093	10.31529088	10.20281409	10.19873347	10.33561352	10.44809031
Snap29	10.3730401	10.39139595	10.33835955	10.36010845	10.3417526	10.394789
Def8	10.49670332	10.37434497	10.58660589	10.47175614	10.59411448	10.38185356
Atp5g2	10.40702341	10.60309287	10.44257741	10.55889476	10.3628253	10.52334077
Pitpnb	10.34202748	10.36601454	10.38798538	10.3908267	10.36683963	10.34486879
Smc5	10.14928102	10.08189163	10.07102408	10.05523964	10.12262904	10.13349658
Prrc2b	9.883498686	9.780409007	9.82283635	9.777522177	9.880611855	9.838184513
Gnptg	9.324049224	9.321518681	9.350467735	9.342936026	9.34546657	9.316517515
4933434E20Rik	9.088515468	9.059279239	9.007226026	9.018128223	9.047364451	9.099417664
Cdc42ep2	9.046336219	8.973201235	9.025064962	8.986913015	9.060047999	9.008184273
Fkbp1b	8.970649807	8.919231923	8.97553599	8.936154754	8.987572639	8.931268571
Ago4	8.729566002	8.472914268	8.704318523	8.547779698	8.804431432	8.573027177
Zdhhc1	8.638095687	8.737510271	8.850075086	8.838683767	8.739269183	8.626704368
Lin9	8.513508712	8.426618801	8.494535259	8.438409908	8.525299819	8.457383361
Prim2	8.353625326	8.420580816	8.365707173	8.402962509	8.336007019	8.390880663
E130308A19Rik	8.267728463	8.068551388	8.03460398	7.980761449	8.179938524	8.213885932
Cracr2b	7.977477041	7.902019549	7.925946284	7.897695365	7.973152857	7.949226121
Zfp870	7.698880301	7.837585751	7.801173968	7.862746271	7.724040821	7.760452604
Adat1	7.509612591	7.408158649	7.524162138	7.456644971	7.558098913	7.442095425
Kbtbd8	7.542516483	7.497182547	7.557903183	7.518840914	7.56417485	7.503454214
Gm16477	7.543718649	7.660025425	7.496704882	7.584589241	7.468282465	7.631603008
Cbx2	7.489901235	7.573458888	7.594454919	7.609404344	7.525846691	7.50485066
Rpl18a-ps1	7.447493032	7.415749143	7.422370804	7.406210119	7.437954008	7.431332348
Zhx2	7.55081664	7.519005937	7.484355163	7.494023306	7.525834008	7.560484783
Rpsa-ps12	7.346198873	7.373206571	7.44904976	7.42727717	7.400269473	7.324426283
Rasd1	7.364330282	7.214698034	7.276397154	7.205621731	7.35525398	7.29355486
Ska2	7.35063691	7.261224108	7.454779894	7.349992468	7.43940527	7.245849484
Ephx1	7.28712439	7.323021618	7.22571648	7.276277864	7.240380635	7.337685774
Efna2	7.206584951	7.258527171	7.247789893	7.264549277	7.212607057	7.223344336
Gpld1	7.198313427	7.342826501	7.417740565	7.437312175	7.292799101	7.217885037
Gm5469	7.173372463	7.280662274	7.198290258	7.269180749	7.161890938	7.244262954
Spef1l	7.234882259	7.235909859	7.140662368	7.181106502	7.180078902	7.275326393
Lipt1	7.172977456	7.139445783	7.126073115	7.125141469	7.158673142	7.172045811
Olfr99	7.23274605	7.223978704	7.198204872	7.202170009	7.210937355	7.236711187
Nt5c3b	8.334821041	8.418360513	8.433895179	8.45259929	8.369059819	8.353525152
Trp53	10.50441545	10.54140418	10.56303588	10.56564266	10.52865393	10.50702223
Fhip2b	9.723225521	9.712777133	9.62923366	9.651719053	9.662167441	9.745710915
Pus7	8.534799353	8.299451668	8.63003743	8.435931454	8.67127914	8.340693378
Kif13a	9.914738708	9.784360783	9.91010234	9.827449501	9.957827426	9.832085869
Gm3571	7.280155483	7.291413232	7.192630673	7.230591527	7.219333778	7.318116337
Prrt3	7.201407465	7.231662679	7.149439386	7.183346115	7.153090901	7.235314194
Zc4h2	7.874078372	7.614169386	7.768267915	7.636675336	7.896584322	7.742485793
Farsa	10.9849721	10.96880808	11.00300581	10.9880073	11.00417132	10.96997359
Galnt2	7.128669944	7.350969552	7.35811583	7.423739996	7.201440388	7.19429411
Sppl2a	13.43534295	13.48499527	13.31495347	13.3902893	13.34063697	13.51067878
Ms4a4a	13.06777693	13.06566651	13.04819751	13.05213834	13.05424876	13.07171776
Snd1	12.4495262	12.38944867	12.42201669	12.39251904	12.45259657	12.42002855
Cox6b1	12.00859132	12.09071141	12.03585835	12.07986705	11.99774696	12.05260001
Dnajc10	11.46261958	11.39292579	11.3771957	11.35775642	11.42745021	11.44318031
Tmem164	11.57818146	11.4589446	11.62730701	11.53310226	11.65233911	11.48397671
Cnppd1	11.47091143	11.37321387	11.32654493	11.31188227	11.40957983	11.45624877
Arhgap27	11.22476069	11.07274571	11.07926162	11.02888857	11.18090355	11.17438764
Egln1	11.318081	11.08545686	10.83456705	10.85163964	11.08426378	11.3351536
Uap1	10.77989964	10.67426386	10.81424347	10.73438669	10.84002248	10.70004287
Ube2d2a	10.79616988	10.86493761	10.88490625	10.89894522	10.83017749	10.81020885
Kpna2	10.77409571	10.7466499	10.7905756	10.76835576	10.79580157	10.75187587
Mtmr14	10.34842318	10.37376096	10.31361091	10.34417786	10.31884008	10.37899013
Tmco1	10.24703871	10.28180177	10.2447101	10.26682256	10.2320595	10.26915116
Smc3	10.05368323	10.08611647	10.08932013	10.09670102	10.06426778	10.06106412
Ndufa3	10.00489845	10.21009779	10.20344527	10.27649636	10.07129701	10.07794953
Gabpb1	9.681458443	9.592502702	9.597792771	9.564512343	9.653468084	9.648178014
Mrpl14	9.520859888	9.827443662	9.641057995	9.809305403	9.50272163	9.689107297
Snrpe	9.334437203	9.50873141	9.384428396	9.48223608	9.307941873	9.432244888
Lemd3	9.401719401	9.473234285	9.456495639	9.488253418	9.416738534	9.43347718
Limk2	9.456460035	9.381050735	9.453416049	9.406626073	9.482035373	9.409670059
Lrp6	9.171165412	9.013323329	9.155410736	9.052552433	9.210394517	9.06830711
Zfp862-ps	8.977415874	9.025784618	8.921462405	8.974919201	8.926550456	9.03087267
Ccdc61	9.104755862	8.87538412	8.995751754	8.885272309	9.114644052	8.994276417
Cenpt	8.834143714	8.729515053	8.829629166	8.764494587	8.869123247	8.769009134
Saysd1	8.826497536	8.821818434	8.76122254	8.783090156	8.787769257	8.848365151
Tmem80	8.614952031	8.612255297	8.579853709	8.587120749	8.589817483	8.622219071
Kiz	8.619777634	8.618971135	8.694824836	8.666163333	8.666969832	8.591116132
Skp2	8.478261011	8.347449495	8.481753779	8.389845962	8.520657478	8.386353194
Gtpbp10	8.482082047	8.38783784	8.337188348	8.322552818	8.416797025	8.467446517
Zadh2	8.349125805	8.292954147	8.324990095	8.298587714	8.354759371	8.322723423
Smim8	8.075917071	8.109964453	8.080061475	8.098526579	8.064479197	8.094382174
Lmln	8.12064678	8.086881216	8.075833009	8.066359292	8.100124856	8.111173063
Flt3l	7.8016956	7.7634971	7.758040973	7.744552606	7.782751105	7.788207233
Scn1b	7.781552148	7.699963648	7.651600311	7.641252068	7.722840568	7.771203905
Kif18a	7.502542215	7.494316727	7.357229578	7.399411395	7.407636883	7.544724032
Mterf1a	7.582902481	7.656147892	7.822366372	7.784142927	7.710897516	7.544679037
2510002D24Rik	7.596519574	7.79102347	7.735348232	7.811852134	7.617348238	7.673023477
4833418N02Rik	7.498470114	7.59362762	7.615779613	7.637517255	7.542359749	7.520207756
Dbp	7.467513871	7.452444098	7.50584627	7.479180559	7.494250332	7.44084816
Wdpcp	7.525423327	7.471252994	7.720536503	7.609517843	7.663688175	7.414404667
Gm7392	7.320174427	7.600903625	7.43433378	7.592464553	7.311735355	7.4783052
Rab6b	7.321796639	7.229995285	7.270373752	7.22162912	7.313430474	7.273052006
Ropn1l	7.401313415	7.445085134	7.496721526	7.49144954	7.447677821	7.396041429
Gm12816	7.293016522	7.269721534	7.260844948	7.255386855	7.278681843	7.287558429
Greb1l	7.163315766	7.388364023	7.075377936	7.225671639	7.000623382	7.313609469
Tln2	7.15756747	7.206546592	7.122048994	7.170188025	7.121208904	7.205706501
Mthfd2l	7.667693469	7.671317573	7.565535602	7.601285164	7.59766106	7.703443031
Dhx38	11.79089998	11.67824701	11.8448235	11.75313167	11.86578464	11.69920815
Itm2a	7.192339584	7.109560384	7.151317909	7.106289127	7.189068327	7.147310803
Pola2	9.94525065	9.803216755	9.934187457	9.84512222	9.987156114	9.856185413
Dvl2	9.534270871	9.476506113	9.258728502	9.311979224	9.369743983	9.587521594
Sesn1	9.585184125	9.518487647	9.586431551	9.543248416	9.609944894	9.54200099
Gm7816	8.33938155	8.359428539	8.367396665	8.374219536	8.354172547	8.346204421
Acot2	7.991102128	8.019098907	8.140144058	8.105398213	8.077401433	7.956356282
Gnas	7.830906866	7.82130613	7.661087555	7.709599907	7.719200642	7.879419218
Spef2	7.136421053	7.38544472	7.222343218	7.370722141	7.121698473	7.284799975
Cdk9	11.94673051	11.86182252	11.9282424	11.87655221	11.9614602	11.89504032
Ssu72	10.8951061	10.84359746	10.98972216	10.92193177	10.97344042	10.82731571
Rnf181	10.87104864	10.73651752	10.83002394	10.75255942	10.88709054	10.79358412
Nrf1	10.66821848	10.66651706	10.63709505	10.64795653	10.64965795	10.67907995
Snapin	10.35935265	10.29931569	10.43168927	10.36875853	10.4287955	10.29642191
Usp1	10.22226539	10.21515247	10.21249239	10.21260809	10.21972101	10.22238109
Sptlc1	10.13624044	10.07635622	10.09162205	10.06519286	10.12507708	10.10981125
Vopp1	9.669835849	9.48929923	9.59047445	9.494895153	9.675431772	9.574256552
Mrto4	9.22131797	9.261182258	9.298809186	9.300630564	9.260766276	9.223139348
Grpel2	9.08437495	9.055187394	9.115817434	9.083519162	9.112706718	9.052076679
Ttc3	8.931094444	8.940741993	8.920579767	8.932537878	8.922890329	8.943052555
Dkc1	9.013252686	9.064249948	9.118597303	9.114700354	9.063703092	9.009355737
St6gal1	8.498664464	8.423125248	8.474362125	8.434564077	8.510103294	8.458866416
Agbl5	7.967605495	8.023901131	8.188686033	8.152379571	8.096083935	7.931299033
BC037704	7.344110507	7.329076656	7.33227181	7.329394657	7.344428509	7.341233354
Gm13226	7.174262834	7.284652745	7.30850702	7.336236723	7.225846812	7.201992537
Rnaseh2a	9.315450443	9.424854615	9.331991345	9.401308713	9.291904541	9.384767812
Fpgs	8.349592532	8.177578025	8.078837119	8.062162551	8.234177058	8.332917964
Kics2	7.740922594	7.724749758	7.728108872	7.723584224	7.73975706	7.736397945
Fra10ac1	8.497667275	8.365524824	8.460701674	8.387980253	8.520122704	8.424945854
Zkscan5	8.131607695	8.151429473	8.206307152	8.195607652	8.175785874	8.120908195
Ufsp1	7.277817809	7.338691484	7.376297232	7.379381633	7.318507958	7.28090221
Cnn2	12.29425514	12.18412819	12.25088053	12.19310423	12.30323119	12.23647885
Zkscan3	10.10897336	10.110984	10.03293993	10.05868162	10.05667098	10.13471505
Gstp2	9.87698026	9.890696782	9.990418152	9.962575826	9.948859304	9.849137934
Hmgb3	7.936437332	7.993424613	7.860169346	7.921982923	7.864995643	7.99825091
Eif2d	9.404600587	9.317231184	9.497907194	9.409427407	9.49679681	9.3161208
Cdk5rap3	10.57373441	10.43598638	10.62138974	10.51496193	10.65270996	10.46730661
Fam114a1	9.55767737	9.624203252	9.675289121	9.678370173	9.611844292	9.560758422
Hook3	10.1005114	10.19008702	10.17661586	10.21213923	10.12256361	10.13603477
Wfs1	8.47144776	8.502849352	8.516092493	8.520278976	8.488877384	8.475634243
Cep41	7.818723811	7.745377414	7.857891043	7.793542667	7.866889064	7.754375435
Zcchc3	7.366252588	7.266693943	7.309528396	7.259075332	7.358633976	7.315799523
Ripk1	11.9844109	11.95365615	11.97782988	11.95859792	11.98935267	11.96517894
Arfgap1	10.65734673	10.56914065	10.5587439	10.53207242	10.62027851	10.63067525
Mtpap	9.738806428	9.652965446	9.673856206	9.637201415	9.723042397	9.702151637
Mad2l1bp	9.464203946	9.401227701	9.403321451	9.383361332	9.446337577	9.444243827
